,file_path,length,label
806,train-clean-100/6367/65536/6367-65536-0027.flac,243920,
807,train-clean-100/5456/62043/5456-62043-0035.flac,243920,
808,train-clean-100/5390/30102/5390-30102-0008.flac,243920,
809,train-clean-100/587/41611/587-41611-0023.flac,243920,
810,train-clean-100/3242/8112/3242-8112-0007.flac,243840,
811,train-clean-100/6529/62556/6529-62556-0037.flac,243840,
812,train-clean-100/4297/13006/4297-13006-0021.flac,243840,
813,train-clean-100/5456/62014/5456-62014-0000.flac,243840,
814,train-clean-100/1088/134315/1088-134315-0001.flac,243760,
815,train-clean-100/8238/274553/8238-274553-0066.flac,243760,
816,train-clean-100/4297/13009/4297-13009-0008.flac,243760,
817,train-clean-100/233/134440/233-134440-0038.flac,243680,
818,train-clean-100/6563/63821/6563-63821-0012.flac,243680,
819,train-clean-100/2514/149482/2514-149482-0042.flac,243680,
820,train-clean-100/1624/142933/1624-142933-0006.flac,243600,
821,train-clean-100/2514/149482/2514-149482-0082.flac,243600,
822,train-clean-100/587/54108/587-54108-0026.flac,243600,
823,train-clean-100/5789/57195/5789-57195-0023.flac,243600,
824,train-clean-100/7113/86041/7113-86041-0021.flac,243600,
825,train-clean-100/5390/30096/5390-30096-0021.flac,243520,
826,train-clean-100/4362/15663/4362-15663-0096.flac,243520,
827,train-clean-100/374/180299/374-180299-0036.flac,243520,
828,train-clean-100/5789/57195/5789-57195-0006.flac,243520,
829,train-clean-100/4297/13009/4297-13009-0031.flac,243520,
830,train-clean-100/4362/15663/4362-15663-0097.flac,243520,
831,train-clean-100/307/127540/307-127540-0008.flac,243440,
832,train-clean-100/6181/216552/6181-216552-0055.flac,243440,
833,train-clean-100/2514/149482/2514-149482-0081.flac,243440,
834,train-clean-100/587/41611/587-41611-0028.flac,243361,
835,train-clean-100/233/134440/233-134440-0045.flac,243360,
836,train-clean-100/5750/100289/5750-100289-0061.flac,243360,
837,train-clean-100/7635/105409/7635-105409-0059.flac,243360,
838,train-clean-100/4362/15663/4362-15663-0090.flac,243360,
839,train-clean-100/2514/149482/2514-149482-0100.flac,243360,
840,train-clean-100/7113/86041/7113-86041-0038.flac,243360,
841,train-clean-100/4362/15663/4362-15663-0050.flac,243360,
842,train-clean-100/4362/15663/4362-15663-0064.flac,243280,
843,train-clean-100/1246/124550/1246-124550-0007.flac,243280,
844,train-clean-100/3240/131231/3240-131231-0020.flac,243280,
845,train-clean-100/3723/171631/3723-171631-0050.flac,243280,
846,train-clean-100/3242/67168/3242-67168-0013.flac,243200,
847,train-clean-100/5789/57158/5789-57158-0018.flac,243200,
848,train-clean-100/1624/168623/1624-168623-0000.flac,243200,
849,train-clean-100/2514/149482/2514-149482-0009.flac,243120,
850,train-clean-100/1088/134318/1088-134318-0013.flac,243120,
851,train-clean-100/1246/124550/1246-124550-0001.flac,243120,
852,train-clean-100/5390/30102/5390-30102-0010.flac,243120,
853,train-clean-100/5456/62043/5456-62043-0002.flac,243120,
854,train-clean-100/3240/131231/3240-131231-0026.flac,243040,
855,train-clean-100/307/127540/307-127540-0006.flac,243040,
856,train-clean-100/7447/91186/7447-91186-0002.flac,243040,
857,train-clean-100/1246/124550/1246-124550-0019.flac,243040,
858,train-clean-100/1088/134315/1088-134315-0006.flac,243040,
859,train-clean-100/1088/134315/1088-134315-0052.flac,242960,
860,train-clean-100/374/180298/374-180298-0064.flac,242960,
861,train-clean-100/1246/124548/1246-124548-0013.flac,242960,
862,train-clean-100/7800/283478/7800-283478-0013.flac,242960,
863,train-clean-100/7800/283493/7800-283493-0035.flac,242880,
864,train-clean-100/2514/149482/2514-149482-0020.flac,242880,
865,train-clean-100/6529/62556/6529-62556-0022.flac,242880,
866,train-clean-100/4362/15663/4362-15663-0047.flac,242880,
867,train-clean-100/7800/283478/7800-283478-0002.flac,242880,
868,train-clean-100/6181/216552/6181-216552-0110.flac,242880,
869,train-clean-100/6181/216552/6181-216552-0107.flac,242880,
870,train-clean-100/4297/13009/4297-13009-0019.flac,242800,
871,train-clean-100/1246/124548/1246-124548-0040.flac,242800,
872,train-clean-100/4297/13009/4297-13009-0028.flac,242720,
873,train-clean-100/233/155990/233-155990-0025.flac,242720,
874,train-clean-100/1624/168623/1624-168623-0028.flac,242720,
875,train-clean-100/5456/62043/5456-62043-0018.flac,242720,
876,train-clean-100/5789/57195/5789-57195-0004.flac,242720,
877,train-clean-100/5390/24512/5390-24512-0039.flac,242640,
878,train-clean-100/374/180299/374-180299-0039.flac,242640,
879,train-clean-100/226/122538/226-122538-0019.flac,242640,
880,train-clean-100/7113/86041/7113-86041-0067.flac,242640,
881,train-clean-100/2514/149482/2514-149482-0014.flac,242640,
882,train-clean-100/5789/57158/5789-57158-0036.flac,242640,
883,train-clean-100/1263/138246/1263-138246-0023.flac,242639,
884,train-clean-100/226/122538/226-122538-0017.flac,242560,
885,train-clean-100/307/127539/307-127539-0039.flac,242560,
886,train-clean-100/3723/171631/3723-171631-0022.flac,242480,
887,train-clean-100/3723/171631/3723-171631-0048.flac,242480,
888,train-clean-100/6563/63821/6563-63821-0040.flac,242480,
889,train-clean-100/6181/216552/6181-216552-0010.flac,242480,
890,train-clean-100/5390/30096/5390-30096-0015.flac,242480,
891,train-clean-100/6181/216552/6181-216552-0013.flac,242480,
892,train-clean-100/6529/62556/6529-62556-0027.flac,242480,
893,train-clean-100/7800/283493/7800-283493-0006.flac,242400,
894,train-clean-100/6529/62556/6529-62556-0012.flac,242400,
895,train-clean-100/1246/124548/1246-124548-0004.flac,242400,
896,train-clean-100/1743/142913/1743-142913-0000.flac,242320,
897,train-clean-100/6367/65536/6367-65536-0072.flac,242320,
898,train-clean-100/7800/283478/7800-283478-0023.flac,242320,
899,train-clean-100/3240/131232/3240-131232-0030.flac,242320,
900,train-clean-100/5789/57158/5789-57158-0023.flac,242320,
901,train-clean-100/6529/62554/6529-62554-0048.flac,242320,
902,train-clean-100/7447/91187/7447-91187-0036.flac,242320,
903,train-clean-100/7447/91187/7447-91187-0048.flac,242320,
904,train-clean-100/7800/283478/7800-283478-0012.flac,242240,
905,train-clean-100/1088/134315/1088-134315-0017.flac,242240,
906,train-clean-100/7505/258964/7505-258964-0002.flac,242240,
907,train-clean-100/7635/105661/7635-105661-0000.flac,242240,
908,train-clean-100/4362/15663/4362-15663-0019.flac,242160,
909,train-clean-100/5789/57158/5789-57158-0035.flac,242160,
910,train-clean-100/1246/124548/1246-124548-0007.flac,242160,
911,train-clean-100/7447/91187/7447-91187-0025.flac,242160,
912,train-clean-100/5750/100289/5750-100289-0019.flac,242160,
913,train-clean-100/2514/149482/2514-149482-0016.flac,242160,
914,train-clean-100/307/127540/307-127540-0016.flac,242080,
915,train-clean-100/374/180298/374-180298-0029.flac,242000,
916,train-clean-100/233/134440/233-134440-0051.flac,242000,
917,train-clean-100/226/122538/226-122538-0001.flac,242000,
918,train-clean-100/374/180299/374-180299-0022.flac,242000,
919,train-clean-100/587/54108/587-54108-0020.flac,242000,
920,train-clean-100/307/127540/307-127540-0014.flac,242000,
921,train-clean-100/3242/8112/3242-8112-0022.flac,241920,
922,train-clean-100/226/122538/226-122538-0009.flac,241920,
923,train-clean-100/8238/283452/8238-283452-0003.flac,241840,
924,train-clean-100/1743/142913/1743-142913-0019.flac,241840,
925,train-clean-100/3240/131232/3240-131232-0032.flac,241760,
926,train-clean-100/5750/100289/5750-100289-0050.flac,241760,
927,train-clean-100/1246/124548/1246-124548-0031.flac,241760,
928,train-clean-100/1743/142914/1743-142914-0002.flac,241760,
929,train-clean-100/4297/13009/4297-13009-0001.flac,241760,
930,train-clean-100/374/180298/374-180298-0030.flac,241680,
931,train-clean-100/3240/131232/3240-131232-0011.flac,241680,
932,train-clean-100/1743/142914/1743-142914-0000.flac,241600,
933,train-clean-100/307/127540/307-127540-0030.flac,241600,
934,train-clean-100/5789/57158/5789-57158-0030.flac,241600,
935,train-clean-100/6181/216552/6181-216552-0093.flac,241600,
936,train-clean-100/3723/171631/3723-171631-0009.flac,241600,
937,train-clean-100/5390/24512/5390-24512-0048.flac,241600,
938,train-clean-100/3240/131231/3240-131231-0066.flac,241520,
939,train-clean-100/4214/7146/4214-7146-0068.flac,241440,
940,train-clean-100/1263/141777/1263-141777-0011.flac,241440,
941,train-clean-100/233/134440/233-134440-0002.flac,241440,
942,train-clean-100/6181/216552/6181-216552-0103.flac,241440,
943,train-clean-100/7800/283492/7800-283492-0022.flac,241360,
944,train-clean-100/307/127540/307-127540-0021.flac,241360,
945,train-clean-100/587/54108/587-54108-0019.flac,241360,
946,train-clean-100/226/122538/226-122538-0027.flac,241280,
947,train-clean-100/1743/142914/1743-142914-0030.flac,241280,
948,train-clean-100/374/180298/374-180298-0022.flac,241280,
949,train-clean-100/7505/258964/7505-258964-0050.flac,241200,
950,train-clean-100/3242/67168/3242-67168-0036.flac,241200,
951,train-clean-100/1263/141777/1263-141777-0033.flac,241200,
952,train-clean-100/4362/15663/4362-15663-0069.flac,241200,
953,train-clean-100/5456/58161/5456-58161-0026.flac,241200,
954,train-clean-100/226/131532/226-131532-0008.flac,241200,
955,train-clean-100/3242/8112/3242-8112-0010.flac,241200,
956,train-clean-100/6367/65536/6367-65536-0046.flac,241200,
957,train-clean-100/587/54108/587-54108-0012.flac,241200,
958,train-clean-100/5456/58161/5456-58161-0020.flac,241200,
959,train-clean-100/8238/274553/8238-274553-0010.flac,241120,
960,train-clean-100/8238/283452/8238-283452-0037.flac,241120,
961,train-clean-100/3242/8112/3242-8112-0034.flac,241120,
962,train-clean-100/1088/134315/1088-134315-0041.flac,241120,
963,train-clean-100/7113/86041/7113-86041-0017.flac,241040,
964,train-clean-100/587/41611/587-41611-0014.flac,241040,
965,train-clean-100/374/180299/374-180299-0045.flac,241040,
966,train-clean-100/8238/283452/8238-283452-0011.flac,241040,
967,train-clean-100/4214/7146/4214-7146-0048.flac,241040,
968,train-clean-100/1743/142912/1743-142912-0012.flac,240960,
969,train-clean-100/7800/283492/7800-283492-0033.flac,240960,
970,train-clean-100/1263/139804/1263-139804-0011.flac,240960,
971,train-clean-100/6529/62554/6529-62554-0035.flac,240960,
972,train-clean-100/2514/149482/2514-149482-0018.flac,240960,
973,train-clean-100/3723/171115/3723-171115-0025.flac,240880,
974,train-clean-100/7505/83618/7505-83618-0005.flac,240880,
975,train-clean-100/7635/105661/7635-105661-0022.flac,240800,
976,train-clean-100/226/131532/226-131532-0025.flac,240800,
977,train-clean-100/7447/91186/7447-91186-0009.flac,240720,
978,train-clean-100/587/41619/587-41619-0026.flac,240720,
979,train-clean-100/6367/74004/6367-74004-0022.flac,240720,
980,train-clean-100/307/127540/307-127540-0023.flac,240720,
981,train-clean-100/6529/62556/6529-62556-0013.flac,240720,
982,train-clean-100/7505/258964/7505-258964-0014.flac,240640,
983,train-clean-100/233/134440/233-134440-0060.flac,240640,
984,train-clean-100/233/155990/233-155990-0004.flac,240640,
985,train-clean-100/3723/171115/3723-171115-0040.flac,240640,
986,train-clean-100/5789/57195/5789-57195-0026.flac,240640,
987,train-clean-100/7635/105409/7635-105409-0032.flac,240560,
988,train-clean-100/307/127535/307-127535-0013.flac,240560,
989,train-clean-100/374/180298/374-180298-0028.flac,240560,
990,train-clean-100/3723/171631/3723-171631-0051.flac,240480,
991,train-clean-100/233/155990/233-155990-0021.flac,240480,
992,train-clean-100/1088/134318/1088-134318-0008.flac,240480,
993,train-clean-100/7447/91187/7447-91187-0038.flac,240480,
994,train-clean-100/5750/100289/5750-100289-0064.flac,240480,
995,train-clean-100/307/127535/307-127535-0016.flac,240400,
996,train-clean-100/7113/86041/7113-86041-0089.flac,240400,
997,train-clean-100/4214/7146/4214-7146-0007.flac,240400,
998,train-clean-100/6181/216552/6181-216552-0099.flac,240399,
999,train-clean-100/7113/86041/7113-86041-0061.flac,240320,
1000,train-clean-100/6181/216552/6181-216552-0046.flac,240320,
1001,train-clean-100/1624/168623/1624-168623-0051.flac,240320,
1002,train-clean-100/5750/100289/5750-100289-0075.flac,240240,
1003,train-clean-100/3240/131231/3240-131231-0011.flac,240240,
1004,train-clean-100/226/122538/226-122538-0013.flac,240240,
1005,train-clean-100/4362/15663/4362-15663-0105.flac,240240,
1006,train-clean-100/5390/30096/5390-30096-0030.flac,240160,
1007,train-clean-100/3240/131232/3240-131232-0006.flac,240160,
1008,train-clean-100/4214/7146/4214-7146-0023.flac,240080,
1009,train-clean-100/233/155990/233-155990-0018.flac,240080,
1010,train-clean-100/1624/142933/1624-142933-0025.flac,240080,
1011,train-clean-100/1246/124550/1246-124550-0032.flac,240080,
1012,train-clean-100/307/127540/307-127540-0031.flac,240080,
1013,train-clean-100/1263/139804/1263-139804-0020.flac,240000,
1014,train-clean-100/307/127535/307-127535-0018.flac,240000,
1015,train-clean-100/7800/283492/7800-283492-0039.flac,240000,
1016,train-clean-100/1743/142913/1743-142913-0021.flac,240000,
1017,train-clean-100/3240/131232/3240-131232-0037.flac,240000,
1018,train-clean-100/374/180299/374-180299-0011.flac,239920,
1019,train-clean-100/7800/283493/7800-283493-0015.flac,239920,
1020,train-clean-100/4362/15663/4362-15663-0046.flac,239920,
1021,train-clean-100/5750/35690/5750-35690-0032.flac,239920,
1022,train-clean-100/6181/216552/6181-216552-0059.flac,239920,
1023,train-clean-100/2514/149482/2514-149482-0045.flac,239920,
1024,train-clean-100/6367/65536/6367-65536-0060.flac,239920,
1025,train-clean-100/1088/129236/1088-129236-0028.flac,239840,
1026,train-clean-100/5750/100289/5750-100289-0054.flac,239840,
1027,train-clean-100/1246/124548/1246-124548-0019.flac,239840,
1028,train-clean-100/226/131532/226-131532-0019.flac,239840,
1029,train-clean-100/1624/142933/1624-142933-0014.flac,239760,
1030,train-clean-100/233/134440/233-134440-0043.flac,239760,
1031,train-clean-100/1263/139804/1263-139804-0016.flac,239760,
1032,train-clean-100/7635/105409/7635-105409-0038.flac,239760,
1033,train-clean-100/7505/258964/7505-258964-0012.flac,239680,
1034,train-clean-100/4214/7146/4214-7146-0060.flac,239680,
1035,train-clean-100/5390/24512/5390-24512-0022.flac,239600,
1036,train-clean-100/7800/283478/7800-283478-0000.flac,239600,
1037,train-clean-100/7800/283478/7800-283478-0009.flac,239520,
1038,train-clean-100/6529/62556/6529-62556-0011.flac,239520,
1039,train-clean-100/374/180299/374-180299-0042.flac,239520,
1040,train-clean-100/3723/171631/3723-171631-0057.flac,239440,
1041,train-clean-100/6367/65536/6367-65536-0048.flac,239440,
1042,train-clean-100/7800/283478/7800-283478-0017.flac,239440,
1043,train-clean-100/2514/149482/2514-149482-0064.flac,239440,
1044,train-clean-100/7505/258964/7505-258964-0024.flac,239360,
1045,train-clean-100/587/41619/587-41619-0004.flac,239360,
1046,train-clean-100/7800/283493/7800-283493-0017.flac,239360,
1047,train-clean-100/374/180299/374-180299-0003.flac,239360,
1048,train-clean-100/8238/274553/8238-274553-0028.flac,239280,
1049,train-clean-100/7447/91187/7447-91187-0011.flac,239280,
1050,train-clean-100/4297/13006/4297-13006-0025.flac,239280,
1051,train-clean-100/226/131532/226-131532-0014.flac,239280,
1052,train-clean-100/5390/30102/5390-30102-0025.flac,239280,
1053,train-clean-100/587/41611/587-41611-0024.flac,239200,
1054,train-clean-100/7800/283478/7800-283478-0010.flac,239200,
1055,train-clean-100/4362/15663/4362-15663-0059.flac,239200,
1056,train-clean-100/4362/15663/4362-15663-0033.flac,239200,
1057,train-clean-100/7800/283493/7800-283493-0032.flac,239120,
1058,train-clean-100/7505/258958/7505-258958-0033.flac,239120,
1059,train-clean-100/2514/149482/2514-149482-0051.flac,239040,
1060,train-clean-100/7635/105409/7635-105409-0009.flac,239040,
1061,train-clean-100/1246/124550/1246-124550-0015.flac,239040,
1062,train-clean-100/1263/141777/1263-141777-0035.flac,238960,
1063,train-clean-100/7113/86041/7113-86041-0001.flac,238960,
1064,train-clean-100/1246/135815/1246-135815-0024.flac,238960,
1065,train-clean-100/5789/70653/5789-70653-0002.flac,238800,
1066,train-clean-100/1246/124548/1246-124548-0022.flac,238800,
1067,train-clean-100/1263/141777/1263-141777-0001.flac,238720,
1068,train-clean-100/233/134440/233-134440-0027.flac,238720,
1069,train-clean-100/374/180299/374-180299-0013.flac,238720,
1070,train-clean-100/7800/283492/7800-283492-0030.flac,238720,
1071,train-clean-100/6529/62556/6529-62556-0048.flac,238720,
1072,train-clean-100/5390/24512/5390-24512-0013.flac,238640,
1073,train-clean-100/3723/171115/3723-171115-0002.flac,238640,
1074,train-clean-100/4362/15663/4362-15663-0040.flac,238560,
1075,train-clean-100/7505/258958/7505-258958-0016.flac,238560,
1076,train-clean-100/7505/258964/7505-258964-0001.flac,238560,
1077,train-clean-100/1624/142933/1624-142933-0030.flac,238560,
1078,train-clean-100/5390/30102/5390-30102-0021.flac,238560,
1079,train-clean-100/7113/86041/7113-86041-0063.flac,238480,
1080,train-clean-100/233/134440/233-134440-0039.flac,238480,
1081,train-clean-100/1263/141777/1263-141777-0031.flac,238480,
1082,train-clean-100/8238/283452/8238-283452-0023.flac,238400,
1083,train-clean-100/374/180298/374-180298-0023.flac,238400,
1084,train-clean-100/3242/67168/3242-67168-0025.flac,238400,
1085,train-clean-100/6367/65536/6367-65536-0065.flac,238400,
1086,train-clean-100/226/131533/226-131533-0008.flac,238400,
1087,train-clean-100/1743/142913/1743-142913-0024.flac,238400,
1088,train-clean-100/8238/283452/8238-283452-0033.flac,238400,
1089,train-clean-100/1263/139804/1263-139804-0009.flac,238321,
1090,train-clean-100/3723/171631/3723-171631-0036.flac,238320,
1091,train-clean-100/7505/258958/7505-258958-0017.flac,238320,
1092,train-clean-100/3242/67168/3242-67168-0006.flac,238320,
1093,train-clean-100/233/155990/233-155990-0042.flac,238240,
1094,train-clean-100/6181/216552/6181-216552-0078.flac,238240,
1095,train-clean-100/3723/171631/3723-171631-0039.flac,238240,
1096,train-clean-100/8238/283452/8238-283452-0044.flac,238160,
1097,train-clean-100/6181/216552/6181-216552-0002.flac,238160,
1098,train-clean-100/5390/30096/5390-30096-0020.flac,238160,
1099,train-clean-100/587/54108/587-54108-0023.flac,238160,
1100,train-clean-100/3240/131231/3240-131231-0030.flac,238080,
1101,train-clean-100/6367/65536/6367-65536-0008.flac,238080,
1102,train-clean-100/6563/63821/6563-63821-0002.flac,238080,
1103,train-clean-100/7800/283493/7800-283493-0030.flac,238001,
1104,train-clean-100/4362/15663/4362-15663-0000.flac,238000,
1105,train-clean-100/7113/86041/7113-86041-0087.flac,238000,
1106,train-clean-100/3242/67153/3242-67153-0017.flac,238000,
1107,train-clean-100/3240/131231/3240-131231-0067.flac,238000,
1108,train-clean-100/226/131532/226-131532-0029.flac,237920,
1109,train-clean-100/226/131532/226-131532-0022.flac,237920,
1110,train-clean-100/1246/124548/1246-124548-0044.flac,237920,
1111,train-clean-100/6181/216552/6181-216552-0106.flac,237920,
1112,train-clean-100/2514/149482/2514-149482-0017.flac,237920,
1113,train-clean-100/7800/283492/7800-283492-0000.flac,237920,
1114,train-clean-100/587/54108/587-54108-0004.flac,237840,
1115,train-clean-100/307/127540/307-127540-0029.flac,237840,
1116,train-clean-100/3723/171631/3723-171631-0003.flac,237840,
1117,train-clean-100/6367/65536/6367-65536-0000.flac,237840,
1118,train-clean-100/4214/7146/4214-7146-0059.flac,237840,
1119,train-clean-100/5456/62014/5456-62014-0001.flac,237840,
1120,train-clean-100/2514/149482/2514-149482-0001.flac,237760,
1121,train-clean-100/233/155990/233-155990-0017.flac,237760,
1122,train-clean-100/374/180299/374-180299-0024.flac,237760,
1123,train-clean-100/374/180298/374-180298-0057.flac,237680,
1124,train-clean-100/6367/65536/6367-65536-0010.flac,237680,
1125,train-clean-100/6181/216552/6181-216552-0032.flac,237680,
1126,train-clean-100/7800/283478/7800-283478-0011.flac,237680,
1127,train-clean-100/1246/124550/1246-124550-0003.flac,237600,
1128,train-clean-100/7447/91187/7447-91187-0018.flac,237600,
1129,train-clean-100/7635/105661/7635-105661-0025.flac,237600,
1130,train-clean-100/4297/13009/4297-13009-0010.flac,237520,
1131,train-clean-100/6529/62556/6529-62556-0035.flac,237520,
1132,train-clean-100/7113/86041/7113-86041-0045.flac,237520,
1133,train-clean-100/307/127540/307-127540-0000.flac,237520,
1134,train-clean-100/374/180298/374-180298-0015.flac,237440,
1135,train-clean-100/7113/86041/7113-86041-0057.flac,237440,
1136,train-clean-100/4362/15663/4362-15663-0052.flac,237440,
1137,train-clean-100/2514/149482/2514-149482-0029.flac,237440,
1138,train-clean-100/587/54108/587-54108-0014.flac,237440,
1139,train-clean-100/7447/91186/7447-91186-0020.flac,237440,
1140,train-clean-100/6181/216552/6181-216552-0047.flac,237360,
1141,train-clean-100/4362/15663/4362-15663-0002.flac,237360,
1142,train-clean-100/374/180299/374-180299-0000.flac,237360,
1143,train-clean-100/1246/135815/1246-135815-0003.flac,237280,
1144,train-clean-100/1088/129236/1088-129236-0018.flac,237280,
1145,train-clean-100/6563/63821/6563-63821-0025.flac,237280,
1146,train-clean-100/7635/105661/7635-105661-0045.flac,237280,
1147,train-clean-100/1263/139804/1263-139804-0003.flac,237280,
1148,train-clean-100/5456/62043/5456-62043-0030.flac,237280,
1149,train-clean-100/1743/142913/1743-142913-0023.flac,237280,
1150,train-clean-100/6563/63821/6563-63821-0005.flac,237200,
1151,train-clean-100/4297/13006/4297-13006-0024.flac,237120,
1152,train-clean-100/7800/283478/7800-283478-0031.flac,237120,
1153,train-clean-100/6367/65536/6367-65536-0013.flac,237120,
1154,train-clean-100/5750/100289/5750-100289-0029.flac,237120,
1155,train-clean-100/1088/129236/1088-129236-0025.flac,237120,
1156,train-clean-100/5789/70653/5789-70653-0024.flac,237120,
1157,train-clean-100/6367/65536/6367-65536-0051.flac,237040,
1158,train-clean-100/1624/168623/1624-168623-0052.flac,237040,
1159,train-clean-100/6367/65536/6367-65536-0056.flac,237040,
1160,train-clean-100/5750/100289/5750-100289-0053.flac,237040,
1161,train-clean-100/5390/24512/5390-24512-0000.flac,236960,
1162,train-clean-100/7113/86041/7113-86041-0023.flac,236960,
1163,train-clean-100/8238/274553/8238-274553-0045.flac,236960,
1164,train-clean-100/7447/91187/7447-91187-0041.flac,236960,
1165,train-clean-100/3723/171631/3723-171631-0006.flac,236960,
1166,train-clean-100/226/131532/226-131532-0023.flac,236960,
1167,train-clean-100/8238/283452/8238-283452-0025.flac,236960,
1168,train-clean-100/1088/129236/1088-129236-0026.flac,236880,
1169,train-clean-100/2514/149482/2514-149482-0048.flac,236800,
1170,train-clean-100/587/54108/587-54108-0000.flac,236800,
1171,train-clean-100/7447/91187/7447-91187-0049.flac,236800,
1172,train-clean-100/374/180299/374-180299-0041.flac,236800,
1173,train-clean-100/5789/57195/5789-57195-0018.flac,236800,
1174,train-clean-100/5390/24512/5390-24512-0036.flac,236800,
1175,train-clean-100/374/180299/374-180299-0044.flac,236640,
1176,train-clean-100/226/131533/226-131533-0014.flac,236640,
1177,train-clean-100/6563/63821/6563-63821-0042.flac,236640,
1178,train-clean-100/7113/86041/7113-86041-0004.flac,236640,
1179,train-clean-100/6367/65536/6367-65536-0011.flac,236640,
1180,train-clean-100/1246/124548/1246-124548-0010.flac,236560,
1181,train-clean-100/4362/15663/4362-15663-0079.flac,236560,
1182,train-clean-100/5390/30096/5390-30096-0002.flac,236480,
1183,train-clean-100/3242/67168/3242-67168-0008.flac,236480,
1184,train-clean-100/7635/105409/7635-105409-0006.flac,236401,
1185,train-clean-100/7447/91187/7447-91187-0050.flac,236400,
1186,train-clean-100/1743/142912/1743-142912-0032.flac,236400,
1187,train-clean-100/1246/124550/1246-124550-0016.flac,236400,
1188,train-clean-100/1263/141777/1263-141777-0006.flac,236400,
1189,train-clean-100/233/134440/233-134440-0036.flac,236400,
1190,train-clean-100/7505/258964/7505-258964-0041.flac,236400,
1191,train-clean-100/4214/7146/4214-7146-0061.flac,236320,
1192,train-clean-100/3723/171115/3723-171115-0019.flac,236320,
1193,train-clean-100/5789/57195/5789-57195-0003.flac,236320,
1194,train-clean-100/5390/24512/5390-24512-0008.flac,236240,
1195,train-clean-100/1088/134315/1088-134315-0015.flac,236160,
1196,train-clean-100/7505/258964/7505-258964-0032.flac,236160,
1197,train-clean-100/5789/57158/5789-57158-0015.flac,236160,
1198,train-clean-100/7447/91186/7447-91186-0039.flac,236080,
1199,train-clean-100/4297/13006/4297-13006-0039.flac,236080,
1200,train-clean-100/4362/15663/4362-15663-0104.flac,236080,
1201,train-clean-100/5456/24741/5456-24741-0012.flac,236000,
1202,train-clean-100/5390/30102/5390-30102-0017.flac,236000,
1203,train-clean-100/4297/13006/4297-13006-0029.flac,236000,
1204,train-clean-100/587/41611/587-41611-0010.flac,236000,
1205,train-clean-100/4297/13009/4297-13009-0011.flac,236000,
1206,train-clean-100/226/131532/226-131532-0028.flac,236000,
1207,train-clean-100/5789/57158/5789-57158-0001.flac,235920,
1208,train-clean-100/7635/105409/7635-105409-0008.flac,235920,
1209,train-clean-100/4297/13009/4297-13009-0027.flac,235840,
1210,train-clean-100/307/127540/307-127540-0024.flac,235840,
1211,train-clean-100/2514/149482/2514-149482-0049.flac,235840,
1212,train-clean-100/1263/141777/1263-141777-0010.flac,235840,
1213,train-clean-100/5789/57195/5789-57195-0009.flac,235840,
1214,train-clean-100/6181/216552/6181-216552-0014.flac,235760,
1215,train-clean-100/6529/62554/6529-62554-0015.flac,235760,
1216,train-clean-100/3723/171115/3723-171115-0048.flac,235760,
1217,train-clean-100/374/180299/374-180299-0033.flac,235760,
1218,train-clean-100/226/122538/226-122538-0015.flac,235680,
1219,train-clean-100/226/131532/226-131532-0024.flac,235680,
1220,train-clean-100/4297/13009/4297-13009-0004.flac,235680,
1221,train-clean-100/374/180299/374-180299-0017.flac,235680,
1222,train-clean-100/2514/149482/2514-149482-0002.flac,235680,
1223,train-clean-100/3240/131231/3240-131231-0082.flac,235600,
1224,train-clean-100/1624/168623/1624-168623-0008.flac,235600,
1225,train-clean-100/7505/83618/7505-83618-0007.flac,235600,
1226,train-clean-100/5750/35690/5750-35690-0019.flac,235600,
1227,train-clean-100/233/134440/233-134440-0057.flac,235520,
1228,train-clean-100/6367/65536/6367-65536-0036.flac,235520,
1229,train-clean-100/7505/258958/7505-258958-0014.flac,235520,
1230,train-clean-100/6529/62554/6529-62554-0036.flac,235440,
1231,train-clean-100/1088/134315/1088-134315-0051.flac,235440,
1232,train-clean-100/7447/91187/7447-91187-0009.flac,235440,
1233,train-clean-100/7447/91186/7447-91186-0005.flac,235440,
1234,train-clean-100/6181/216552/6181-216552-0082.flac,235440,
1235,train-clean-100/7800/283493/7800-283493-0034.flac,235440,
1236,train-clean-100/6529/62554/6529-62554-0027.flac,235360,
1237,train-clean-100/307/127535/307-127535-0024.flac,235280,
1238,train-clean-100/233/134440/233-134440-0047.flac,235280,
1239,train-clean-100/374/180299/374-180299-0014.flac,235280,
1240,train-clean-100/7113/86041/7113-86041-0098.flac,235201,
1241,train-clean-100/4362/15663/4362-15663-0080.flac,235200,
1242,train-clean-100/8238/274553/8238-274553-0000.flac,235200,
1243,train-clean-100/7635/105661/7635-105661-0012.flac,235200,
1244,train-clean-100/4362/15663/4362-15663-0099.flac,235200,
1245,train-clean-100/7635/105661/7635-105661-0021.flac,235120,
1246,train-clean-100/1088/134315/1088-134315-0054.flac,235120,
1247,train-clean-100/5789/57158/5789-57158-0021.flac,235120,
1248,train-clean-100/1743/142912/1743-142912-0009.flac,235120,
1249,train-clean-100/3723/171631/3723-171631-0015.flac,235120,
1250,train-clean-100/1743/142912/1743-142912-0022.flac,235040,
1251,train-clean-100/587/41619/587-41619-0020.flac,235040,
1252,train-clean-100/2514/149482/2514-149482-0026.flac,235040,
1253,train-clean-100/233/134440/233-134440-0033.flac,234960,
